start,peak,end,flare_class,flux
2019-02-10 22:03:00,2019-02-10 22:33:00,2019-02-10 22:18:00,45,0.0053
2019-02-10 22:03:00,2019-02-10 22:10:00,2019-02-10 22:07:00,47,0.00014
2019-02-10 22:03:00,2019-02-10 22:24:00,2019-02-10 22:16:00,12,0.00086
2019-02-10 22:03:00,2019-02-10 22:20:00,2019-02-10 22:13:00,C,
2019-02-10 22:03:00,2019-02-10 22:33:00,2019-02-10 22:19:00,31,0.0037
2019-02-10 22:03:00,2019-02-10 22:14:00,2019-02-10 22:12:00,94,0.003
2019-02-10 22:03:00,2019-02-10 22:16:00,2019-02-10 22:10:00,95,0.00046
2019-02-10 22:04:00,2019-02-10 22:11:00,2019-02-10 22:08:00,B,
2019-02-10 22:04:00,2019-02-10 22:19:00,2019-02-10 22:09:00,B,
2019-02-10 22:04:00,2019-02-10 22:16:00,2019-02-10 22:07:00,42,0.00024
2019-02-10 22:05:00,2019-02-10 22:15:00,2019-02-10 22:11:00,13,0.00049
2019-02-10 22:05:00,2019-02-10 22:19:00,2019-02-10 22:14:00,C,
2019-02-10 22:05:00,2019-02-10 22:15:00,2019-02-10 22:11:00,27,0.093
2019-02-10 22:05:00,2019-02-10 22:11:00,2019-02-10 22:08:00,93,0.00019
2019-02-10 22:05:00,2019-02-10 22:15:00,2019-02-10 22:12:00,C,
2019-02-10 22:05:00,2019-02-10 22:16:00,2019-02-10 22:11:00,47,0.00023
2019-02-10 22:05:00,2019-02-10 22:15:00,2019-02-10 22:10:00,57,0.0021
2019-02-10 22:05:00,2019-02-10 22:15:00,2019-02-10 22:11:00,C,
2019-02-10 22:06:00,2019-02-10 22:22:00,2019-02-10 22:12:00,94,0.00068
2019-02-10 22:06:00,2019-02-10 22:15:00,2019-02-10 22:11:00,C,
2019-02-10 22:06:00,2019-02-10 22:18:00,2019-02-10 22:12:00,23,0.0011
2019-02-10 22:06:00,2019-02-10 22:13:00,2019-02-10 22:10:00,12,0.00031
2019-02-10 22:06:00,2019-02-10 22:20:00,2019-02-10 22:10:00,50,0.00033
2019-02-10 22:06:00,2019-02-10 23:09:00,2019-02-10 23:02:00,37,0.00098
2019-02-10 22:07:00,2019-02-10 22:38:00,2019-02-10 22:25:00,97,0.0012
2019-02-10 22:07:00,2019-02-10 22:12:00,2019-02-10 22:10:00,16,2.8e-05
2019-02-10 22:07:00,2019-02-10 22:13:00,2019-02-10 22:10:00,11,2.4e-05
2019-02-10 22:07:00,2019-02-10 22:31:00,2019-02-10 22:19:00,20,0.0024
2019-02-10 22:07:00,2019-02-10 22:15:00,2019-02-10 22:12:00,X,
2019-02-10 22:07:00,2019-02-10 22:15:00,2019-02-10 22:11:00,10,0.00033
2019-02-10 22:07:00,2019-02-10 22:28:00,2019-02-10 22:17:00,22,0.0024
2019-02-10 22:07:00,2019-02-10 22:32:00,2019-02-10 22:21:00,16,0.002
2019-02-10 22:07:00,2019-02-10 22:13:00,2019-02-10 22:11:00,33,7.5e-05
2019-02-10 22:08:00,2019-02-10 22:14:00,2019-02-10 22:11:00,12,0.00026
2019-02-10 22:08:00,2019-02-10 22:24:00,2019-02-10 22:12:00,B,
2019-02-10 22:08:00,2019-02-10 22:15:00,2019-02-10 22:12:00,C,
2019-02-10 22:08:00,2019-02-10 22:14:00,2019-02-10 22:12:00,16,0.00034
